Column1,Content ID,Datetime,Category,Content Type,Reaction ype,Sentiment,Score,,,,
19727,019b61f4-926c-438e-adaf-6119c5eab752,12-10-2020 13:41,Fitness,photo,indifferent,neutral,20,,,,
19363,fa60edda-2d32-42ab-905d-2f5de379c461,10-05-2021 23:57,Fitness,photo,indifferent,neutral,20,,,,
17977,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,20-06-2020 23:34,Fitness,photo,indifferent,neutral,20,,,,
17974,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,31-07-2020 16:03,Fitness,photo,indifferent,neutral,20,,,,
17956,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,31-07-2020 03:09,Fitness,photo,indifferent,neutral,20,,,,
13872,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,17-02-2021 22:10,Fitness,photo,indifferent,neutral,20,,,,
13861,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,02-08-2020 07:07,Fitness,photo,indifferent,neutral,20,,,,
13838,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,01-09-2020 11:30,Fitness,photo,indifferent,neutral,20,,,,
12700,56a3156c-41e0-4b35-8e6d-947961b3af5b,02-03-2021 19:04,Fitness,photo,indifferent,neutral,20,,,,
9713,46bd9a52-6547-457f-87fa-0e434e5bc61c,03-06-2021 21:42,Fitness,photo,indifferent,neutral,20,,,,
5923,75747dd7-8dad-4f2f-9209-62765223f3af,23-12-2020 13:03,Fitness,photo,indifferent,neutral,20,,,,
5921,75747dd7-8dad-4f2f-9209-62765223f3af,24-04-2021 16:56,Fitness,photo,indifferent,neutral,20,,,,
4880,d16d21cd-30c7-4b1e-b50c-aff5808fe816,07-02-2021 15:42,Fitness,photo,indifferent,neutral,20,,,,
4879,d16d21cd-30c7-4b1e-b50c-aff5808fe816,28-08-2020 15:56,Fitness,photo,indifferent,neutral,20,,,,
1121,34f73132-fff6-4f01-a5ec-4b4b66461fc7,25-08-2020 13:14,Fitness,photo,indifferent,neutral,20,,,,
1100,34f73132-fff6-4f01-a5ec-4b4b66461fc7,26-07-2020 00:05,Fitness,photo,indifferent,neutral,20,,,,
25291,a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,06-12-2020 14:48,Fitness,video,indifferent,neutral,20,,,,
25273,a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,15-09-2020 03:28,Fitness,video,indifferent,neutral,20,,,,
24553,03344240-df23-421d-b0e3-4fac72fe6cd8,04-03-2021 14:46,Fitness,video,indifferent,neutral,20,,,,
24547,03344240-df23-421d-b0e3-4fac72fe6cd8,05-04-2021 19:42,Fitness,video,indifferent,neutral,20,,,,
24543,03344240-df23-421d-b0e3-4fac72fe6cd8,13-09-2020 09:19,Fitness,video,indifferent,neutral,20,,,,
23601,cafddd25-5653-4219-8dc7-a3eae45ea926,17-07-2020 01:27,Fitness,video,indifferent,neutral,20,,,,
20522,c9b2829f-278c-4acd-a895-cf0bd337d36f,29-04-2021 03:43,Fitness,video,indifferent,neutral,20,,,,
20511,c9b2829f-278c-4acd-a895-cf0bd337d36f,06-11-2020 00:19,Fitness,video,indifferent,neutral,20,,,,
20504,c9b2829f-278c-4acd-a895-cf0bd337d36f,13-07-2020 19:18,Fitness,video,indifferent,neutral,20,,,,
17556,bfeb6117-9179-469d-9ea8-8f41a251a5fc,25-10-2020 18:23,Fitness,video,indifferent,neutral,20,,,,
17553,bfeb6117-9179-469d-9ea8-8f41a251a5fc,14-10-2020 00:41,Fitness,video,indifferent,neutral,20,,,,
17545,bfeb6117-9179-469d-9ea8-8f41a251a5fc,15-07-2020 17:40,Fitness,video,indifferent,neutral,20,,,,
17105,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,21-07-2020 04:40,Fitness,video,indifferent,neutral,20,,,,
13916,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,26-01-2021 04:30,Fitness,video,indifferent,neutral,20,,,,
13909,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,08-09-2020 21:28,Fitness,video,indifferent,neutral,20,,,,
13897,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,11-07-2020 18:20,Fitness,video,indifferent,neutral,20,,,,
13878,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,15-11-2020 04:24,Fitness,video,indifferent,neutral,20,,,,
13734,360df5a1-8118-4972-a5d0-27033dba1f1c,02-08-2020 13:06,Fitness,video,indifferent,neutral,20,,,,
10696,b85e1b0d-1018-4a65-a709-4ac5323e06d9,07-11-2020 15:04,Fitness,video,indifferent,neutral,20,,,,
10681,b85e1b0d-1018-4a65-a709-4ac5323e06d9,13-08-2020 08:16,Fitness,video,indifferent,neutral,20,,,,
10229,38a50d44-5a3d-41c1-bf46-58638def9442,08-04-2021 16:34,Fitness,video,indifferent,neutral,20,,,,
10223,38a50d44-5a3d-41c1-bf46-58638def9442,27-11-2020 21:14,Fitness,video,indifferent,neutral,20,,,,
8447,b90bb1f2-9dbf-4802-a0e2-103dac50d272,04-09-2020 11:26,Fitness,video,indifferent,neutral,20,,,,
8273,26ea4466-0d88-482a-afab-e502beb4a316,08-07-2020 04:46,Fitness,video,indifferent,neutral,20,,,,
8257,26ea4466-0d88-482a-afab-e502beb4a316,18-06-2020 22:04,Fitness,video,indifferent,neutral,20,,,,
7341,5c38166c-8305-4227-ad54-bad36df2a57a,16-11-2020 03:03,Fitness,video,indifferent,neutral,20,,,,
5816,1a69604e-95a0-4b91-8051-f3730b7e009b,06-04-2021 18:44,Fitness,video,indifferent,neutral,20,,,,
5612,281054fd-2b89-4191-92ae-98e1bc0ed51b,05-09-2020 09:43,Fitness,video,indifferent,neutral,20,,,,
22935,abae4f43-2356-4c6b-b51d-d2acf4644956,22-04-2021 12:26,Fitness,GIF,peeking,neutral,35,,,,
22927,abae4f43-2356-4c6b-b51d-d2acf4644956,23-05-2021 20:06,Fitness,GIF,peeking,neutral,35,,,,
18502,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,07-11-2020 07:00,Fitness,GIF,peeking,neutral,35,,,,
18474,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,04-10-2020 06:44,Fitness,GIF,peeking,neutral,35,,,,
16961,0c91753a-0bb4-4b77-a919-96c2f998ad91,13-02-2021 16:35,Fitness,GIF,peeking,neutral,35,,,,
16956,0c91753a-0bb4-4b77-a919-96c2f998ad91,21-01-2021 07:00,Fitness,GIF,peeking,neutral,35,,,,
16935,0c91753a-0bb4-4b77-a919-96c2f998ad91,06-05-2021 20:34,Fitness,GIF,peeking,neutral,35,,,,
16240,d539c60f-9967-44b0-a11e-26d5dfa43884,01-04-2021 04:53,Fitness,GIF,peeking,neutral,35,,,,
6040,96209724-37a8-475b-b80a-03e96a7c33b1,16-03-2021 09:52,Fitness,GIF,peeking,neutral,35,,,,
3910,dd2f8912-9b97-40cb-ac5f-215f98d4d733,25-10-2020 23:05,Fitness,GIF,peeking,neutral,35,,,,
3903,dd2f8912-9b97-40cb-ac5f-215f98d4d733,03-02-2021 06:46,Fitness,GIF,peeking,neutral,35,,,,
1929,409aa11d-5af3-4a70-9da1-482857f5835e,10-09-2020 02:26,Fitness,GIF,peeking,neutral,35,,,,
1926,409aa11d-5af3-4a70-9da1-482857f5835e,10-09-2020 08:16,Fitness,GIF,peeking,neutral,35,,,,
1906,409aa11d-5af3-4a70-9da1-482857f5835e,23-06-2020 20:43,Fitness,GIF,peeking,neutral,35,,,,
24554,03344240-df23-421d-b0e3-4fac72fe6cd8,19-04-2021 03:08,Fitness,video,peeking,neutral,35,,,,
23618,cafddd25-5653-4219-8dc7-a3eae45ea926,05-10-2020 06:50,Fitness,video,peeking,neutral,35,,,,
23614,cafddd25-5653-4219-8dc7-a3eae45ea926,24-06-2020 09:00,Fitness,video,peeking,neutral,35,,,,
23598,cafddd25-5653-4219-8dc7-a3eae45ea926,30-09-2020 10:20,Fitness,video,peeking,neutral,35,,,,
23597,cafddd25-5653-4219-8dc7-a3eae45ea926,29-12-2020 00:44,Fitness,video,peeking,neutral,35,,,,
17112,dfaed54d-123d-46c6-8a86-dd11c30e4ca3,28-05-2021 13:38,Fitness,video,peeking,neutral,35,,,,
17088,37ff78d3-d31c-4bde-95c6-83390749a367,08-05-2021 08:36,Fitness,video,peeking,neutral,35,,,,
13737,360df5a1-8118-4972-a5d0-27033dba1f1c,10-02-2021 00:07,Fitness,video,peeking,neutral,35,,,,
13732,360df5a1-8118-4972-a5d0-27033dba1f1c,16-04-2021 06:47,Fitness,video,peeking,neutral,35,,,,
13731,360df5a1-8118-4972-a5d0-27033dba1f1c,22-08-2020 19:07,Fitness,video,peeking,neutral,35,,,,
13730,360df5a1-8118-4972-a5d0-27033dba1f1c,04-05-2021 09:47,Fitness,video,peeking,neutral,35,,,,
10698,b85e1b0d-1018-4a65-a709-4ac5323e06d9,07-01-2021 13:06,Fitness,video,peeking,neutral,35,,,,
10685,b85e1b0d-1018-4a65-a709-4ac5323e06d9,09-10-2020 15:17,Fitness,video,peeking,neutral,35,,,,
10226,38a50d44-5a3d-41c1-bf46-58638def9442,25-10-2020 18:23,Fitness,video,peeking,neutral,35,,,,
8451,b90bb1f2-9dbf-4802-a0e2-103dac50d272,26-03-2021 02:26,Fitness,video,peeking,neutral,35,,,,
8439,b90bb1f2-9dbf-4802-a0e2-103dac50d272,16-10-2020 05:02,Fitness,video,peeking,neutral,35,,,,
8437,b90bb1f2-9dbf-4802-a0e2-103dac50d272,24-08-2020 03:51,Fitness,video,peeking,neutral,35,,,,
8434,b90bb1f2-9dbf-4802-a0e2-103dac50d272,08-04-2021 02:36,Fitness,video,peeking,neutral,35,,,,
8263,26ea4466-0d88-482a-afab-e502beb4a316,25-10-2020 20:12,Fitness,video,peeking,neutral,35,,,,
8252,26ea4466-0d88-482a-afab-e502beb4a316,30-11-2020 19:53,Fitness,video,peeking,neutral,35,,,,
8251,26ea4466-0d88-482a-afab-e502beb4a316,23-11-2020 10:38,Fitness,video,peeking,neutral,35,,,,
7340,5c38166c-8305-4227-ad54-bad36df2a57a,19-07-2020 08:40,Fitness,video,peeking,neutral,35,,,,
6573,56df8914-9d42-434d-9612-6bb518dd641e,03-02-2021 23:08,Fitness,video,peeking,neutral,35,,,,
5814,1a69604e-95a0-4b91-8051-f3730b7e009b,23-02-2021 18:46,Fitness,video,peeking,neutral,35,,,,
19206,e61a1b04-17e4-4918-a637-ebfc59783ad0,04-04-2021 01:20,Fitness,audio,peeking,neutral,35,,,,
19204,e61a1b04-17e4-4918-a637-ebfc59783ad0,25-08-2020 03:06,Fitness,audio,peeking,neutral,35,,,,
19186,e61a1b04-17e4-4918-a637-ebfc59783ad0,17-02-2021 06:10,Fitness,audio,peeking,neutral,35,,,,
19182,e61a1b04-17e4-4918-a637-ebfc59783ad0,22-12-2020 11:09,Fitness,audio,peeking,neutral,35,,,,
16865,22cdf77b-00c8-41c3-ad59-333c3e751e2c,24-01-2021 11:39,Fitness,audio,peeking,neutral,35,,,,
16862,22cdf77b-00c8-41c3-ad59-333c3e751e2c,25-12-2020 19:53,Fitness,audio,peeking,neutral,35,,,,
16858,22cdf77b-00c8-41c3-ad59-333c3e751e2c,26-05-2021 01:49,Fitness,audio,peeking,neutral,35,,,,
16843,22cdf77b-00c8-41c3-ad59-333c3e751e2c,11-12-2020 09:08,Fitness,audio,peeking,neutral,35,,,,
14370,4b1c315b-84a8-400a-bb49-9fec7dc767d5,29-07-2020 23:18,Fitness,audio,peeking,neutral,35,,,,
14368,4b1c315b-84a8-400a-bb49-9fec7dc767d5,20-01-2021 21:27,Fitness,audio,peeking,neutral,35,,,,
14351,4b1c315b-84a8-400a-bb49-9fec7dc767d5,28-10-2020 20:48,Fitness,audio,peeking,neutral,35,,,,
13431,0646f8f9-e558-4893-bb28-2228eb0c9323,26-07-2020 10:17,Fitness,audio,peeking,neutral,35,,,,
13430,0646f8f9-e558-4893-bb28-2228eb0c9323,14-08-2020 11:27,Fitness,audio,peeking,neutral,35,,,,
7108,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,28-12-2020 07:20,Fitness,audio,peeking,neutral,35,,,,
6148,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,01-07-2020 10:15,Fitness,audio,peeking,neutral,35,,,,
6136,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,13-10-2020 22:39,Fitness,audio,peeking,neutral,35,,,,
6134,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,11-03-2021 20:14,Fitness,audio,peeking,neutral,35,,,,
4500,43e53b12-71cb-4aad-9cb7-8c3572053230,28-05-2021 15:14,Fitness,audio,peeking,neutral,35,,,,
4497,43e53b12-71cb-4aad-9cb7-8c3572053230,18-03-2021 00:02,Fitness,audio,peeking,neutral,35,,,,
4493,43e53b12-71cb-4aad-9cb7-8c3572053230,03-11-2020 13:38,Fitness,audio,peeking,neutral,35,,,,
4484,43e53b12-71cb-4aad-9cb7-8c3572053230,12-09-2020 05:19,Fitness,audio,peeking,neutral,35,,,,
4483,43e53b12-71cb-4aad-9cb7-8c3572053230,26-08-2020 03:50,Fitness,audio,peeking,neutral,35,,,,
4475,43e53b12-71cb-4aad-9cb7-8c3572053230,29-09-2020 02:49,Fitness,audio,peeking,neutral,35,,,,
1074,ab4c4756-1c50-4136-bad9-3216e01ffac2,23-03-2021 20:19,Fitness,audio,peeking,neutral,35,,,,
1067,ab4c4756-1c50-4136-bad9-3216e01ffac2,23-07-2020 16:45,Fitness,audio,peeking,neutral,35,,,,
1060,ab4c4756-1c50-4136-bad9-3216e01ffac2,22-06-2020 02:00,Fitness,audio,peeking,neutral,35,,,,
24308,235a0022-a683-4381-8e9e-aaf75fe90734,16-11-2020 17:20,Fitness,photo,peeking,neutral,35,,,,
24299,235a0022-a683-4381-8e9e-aaf75fe90734,30-12-2020 20:48,Fitness,photo,peeking,neutral,35,,,,
24298,235a0022-a683-4381-8e9e-aaf75fe90734,13-08-2020 01:09,Fitness,photo,peeking,neutral,35,,,,
24292,235a0022-a683-4381-8e9e-aaf75fe90734,25-01-2021 08:38,Fitness,photo,peeking,neutral,35,,,,
24289,235a0022-a683-4381-8e9e-aaf75fe90734,23-06-2020 08:07,Fitness,photo,peeking,neutral,35,,,,
19732,019b61f4-926c-438e-adaf-6119c5eab752,05-04-2021 12:34,Fitness,photo,peeking,neutral,35,,,,
17959,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,06-11-2020 22:20,Fitness,photo,peeking,neutral,35,,,,
17944,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,19-06-2020 23:21,Fitness,photo,peeking,neutral,35,,,,
13852,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,16-02-2021 01:11,Fitness,photo,peeking,neutral,35,,,,
9720,46bd9a52-6547-457f-87fa-0e434e5bc61c,03-12-2020 13:49,Fitness,photo,peeking,neutral,35,,,,
9695,46bd9a52-6547-457f-87fa-0e434e5bc61c,24-09-2020 16:51,Fitness,photo,peeking,neutral,35,,,,
5930,75747dd7-8dad-4f2f-9209-62765223f3af,02-03-2021 13:02,Fitness,photo,peeking,neutral,35,,,,
5928,75747dd7-8dad-4f2f-9209-62765223f3af,07-07-2020 06:51,Fitness,photo,peeking,neutral,35,,,,
4887,d16d21cd-30c7-4b1e-b50c-aff5808fe816,01-11-2020 11:17,Fitness,photo,peeking,neutral,35,,,,
4881,d16d21cd-30c7-4b1e-b50c-aff5808fe816,02-07-2020 21:16,Fitness,photo,peeking,neutral,35,,,,
3829,3a106d1f-3942-49d4-9358-417f33d760c6,12-02-2021 21:21,Fitness,photo,peeking,neutral,35,,,,
3828,3a106d1f-3942-49d4-9358-417f33d760c6,17-05-2021 03:44,Fitness,photo,peeking,neutral,35,,,,
3823,3a106d1f-3942-49d4-9358-417f33d760c6,27-06-2020 04:37,Fitness,photo,peeking,neutral,35,,,,
3821,3a106d1f-3942-49d4-9358-417f33d760c6,18-01-2021 16:46,Fitness,photo,peeking,neutral,35,,,,
3820,3a106d1f-3942-49d4-9358-417f33d760c6,11-02-2021 19:20,Fitness,photo,peeking,neutral,35,,,,
1122,34f73132-fff6-4f01-a5ec-4b4b66461fc7,01-06-2021 04:56,Fitness,photo,peeking,neutral,35,,,,
1104,34f73132-fff6-4f01-a5ec-4b4b66461fc7,16-01-2021 16:46,Fitness,photo,peeking,neutral,35,,,,
22698,b6393b8b-320e-4558-8614-20a6727f2eea,31-05-2021 03:22,Food,photo,want,positive,70,,,,
22696,b6393b8b-320e-4558-8614-20a6727f2eea,06-04-2021 19:53,Food,photo,want,positive,70,,,,
22688,b6393b8b-320e-4558-8614-20a6727f2eea,15-02-2021 08:30,Food,photo,want,positive,70,,,,
22669,b6393b8b-320e-4558-8614-20a6727f2eea,26-02-2021 16:56,Food,photo,want,positive,70,,,,
19981,96ece45a-89e4-4cf8-b216-c860bf8e158e,12-02-2021 10:46,Food,photo,want,positive,70,,,,
19957,96ece45a-89e4-4cf8-b216-c860bf8e158e,13-08-2020 03:06,Food,photo,want,positive,70,,,,
19956,96ece45a-89e4-4cf8-b216-c860bf8e158e,09-10-2020 17:38,Food,photo,want,positive,70,,,,
19948,96ece45a-89e4-4cf8-b216-c860bf8e158e,15-11-2020 14:56,Food,photo,want,positive,70,,,,
19167,55f46794-426f-441b-bb60-53b5e6beebc5,26-03-2021 23:44,Food,photo,want,positive,70,,,,
19148,55f46794-426f-441b-bb60-53b5e6beebc5,11-03-2021 19:18,Food,photo,want,positive,70,,,,
17501,e221de96-8536-4782-8281-f9cda62f3c81,18-08-2020 06:48,Food,photo,want,positive,70,,,,
17500,e221de96-8536-4782-8281-f9cda62f3c81,14-07-2020 01:18,Food,photo,want,positive,70,,,,
17473,5f87a730-589d-48fb-ab94-e69274d7b89e,10-03-2021 14:12,Food,photo,want,positive,70,,,,
12348,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,20-11-2020 17:55,Food,photo,want,positive,70,,,,
12346,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,09-09-2020 05:00,Food,photo,want,positive,70,,,,
12239,10baeb43-5bb2-49df-9644-f91a3c77725a,09-06-2021 22:15,Food,photo,want,positive,70,,,,
11182,763560f8-e3c4-4dec-a40c-411c22d05c7b,29-04-2021 17:32,Food,photo,want,positive,70,,,,
9376,34cb120b-853b-4788-8978-a3544449136b,28-05-2021 02:40,Food,photo,want,positive,70,,,,
8127,1e773c55-ec7e-47f2-916d-98d0b778a048,29-11-2020 14:45,Food,photo,want,positive,70,,,,
3209,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,23-11-2020 16:52,Food,photo,want,positive,70,,,,
3206,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,05-07-2020 00:44,Food,photo,want,positive,70,,,,
3178,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12-09-2020 12:44,Food,photo,want,positive,70,,,,
2204,359b93ea-446f-4202-8801-db238de5de4d,13-03-2021 06:46,Food,photo,want,positive,70,,,,
2201,359b93ea-446f-4202-8801-db238de5de4d,07-03-2021 05:38,Food,photo,want,positive,70,,,,
2197,359b93ea-446f-4202-8801-db238de5de4d,05-01-2021 19:18,Food,photo,want,positive,70,,,,
2173,359b93ea-446f-4202-8801-db238de5de4d,02-03-2021 10:25,Food,photo,want,positive,70,,,,
24639,24f994fa-51d4-4e5e-bdac-79de67e7afbb,15-12-2020 09:20,Food,video,want,positive,70,,,,
23032,8c3e8682-dec4-4d3b-a4e1-8c146f70d56f,27-02-2021 17:53,Food,video,want,positive,70,,,,
15741,70047f87-af62-4674-bf30-a03c9ee9db09,02-04-2021 01:57,Food,video,want,positive,70,,,,
15739,70047f87-af62-4674-bf30-a03c9ee9db09,28-01-2021 04:30,Food,video,want,positive,70,,,,
15736,70047f87-af62-4674-bf30-a03c9ee9db09,09-04-2021 18:03,Food,video,want,positive,70,,,,
15678,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,10-04-2021 19:18,Food,video,want,positive,70,,,,
15661,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,25-09-2020 05:53,Food,video,want,positive,70,,,,
15420,116451da-4b67-4bcb-b43b-b19a914e0d36,23-11-2020 11:18,Food,video,want,positive,70,,,,
15418,116451da-4b67-4bcb-b43b-b19a914e0d36,23-10-2020 11:05,Food,video,want,positive,70,,,,
15415,116451da-4b67-4bcb-b43b-b19a914e0d36,23-01-2021 16:10,Food,video,want,positive,70,,,,
13081,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,29-06-2020 18:21,Food,video,want,positive,70,,,,
13063,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,24-08-2020 13:31,Food,video,want,positive,70,,,,
13049,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,17-09-2020 03:53,Food,video,want,positive,70,,,,
13047,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,14-01-2021 04:57,Food,video,want,positive,70,,,,
12833,af373863-f9df-4330-b423-d2b802b30d6e,23-07-2020 05:30,Food,video,want,positive,70,,,,
12806,af373863-f9df-4330-b423-d2b802b30d6e,24-02-2021 04:47,Food,video,want,positive,70,,,,
12803,af373863-f9df-4330-b423-d2b802b30d6e,31-05-2021 14:34,Food,video,want,positive,70,,,,
10923,218838d8-52f4-4608-a1ba-d8988cc3d029,04-10-2020 11:20,Food,video,want,positive,70,,,,
10910,218838d8-52f4-4608-a1ba-d8988cc3d029,30-09-2020 23:36,Food,video,want,positive,70,,,,
7008,2240bbde-db67-4d73-b885-f0117b4b2080,17-03-2021 19:28,Food,video,want,positive,70,,,,
7007,2240bbde-db67-4d73-b885-f0117b4b2080,20-04-2021 12:48,Food,video,want,positive,70,,,,
6986,2240bbde-db67-4d73-b885-f0117b4b2080,29-09-2020 07:25,Food,video,want,positive,70,,,,
4997,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,16-01-2021 22:06,Food,video,want,positive,70,,,,
4995,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,26-11-2020 08:37,Food,video,want,positive,70,,,,
4992,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,12-09-2020 16:25,Food,video,want,positive,70,,,,
4974,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,06-04-2021 00:55,Food,video,want,positive,70,,,,
4964,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,02-09-2020 05:27,Food,video,want,positive,70,,,,
813,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,17-12-2020 04:03,Food,video,want,positive,70,,,,
419,9b3a6d30-48e8-476c-82be-9031524bd04d,23-03-2021 01:55,Food,video,want,positive,70,,,,
23202,52be2c2f-be1f-4cda-a2d6-5c147c018115,16-03-2021 02:51,Food,audio,want,positive,70,,,,
22472,bfc26d2d-b5e5-415a-b104-64befef2f52a,25-04-2021 10:15,Food,audio,want,positive,70,,,,
22467,bfc26d2d-b5e5-415a-b104-64befef2f52a,24-02-2021 03:45,Food,audio,want,positive,70,,,,
21495,9c542f56-b0ec-4df1-b95e-f56e1c467813,12-12-2020 20:09,Food,audio,want,positive,70,,,,
21493,9c542f56-b0ec-4df1-b95e-f56e1c467813,28-06-2020 07:52,Food,audio,want,positive,70,,,,
21480,9c542f56-b0ec-4df1-b95e-f56e1c467813,18-05-2021 13:52,Food,audio,want,positive,70,,,,
21473,9c542f56-b0ec-4df1-b95e-f56e1c467813,02-05-2021 01:49,Food,audio,want,positive,70,,,,
20691,990f1598-4dbb-403c-a5b2-48de2c30b1ca,13-08-2020 23:18,Food,audio,want,positive,70,,,,
20678,990f1598-4dbb-403c-a5b2-48de2c30b1ca,16-04-2021 21:41,Food,audio,want,positive,70,,,,
20677,990f1598-4dbb-403c-a5b2-48de2c30b1ca,12-11-2020 11:19,Food,audio,want,positive,70,,,,
20673,990f1598-4dbb-403c-a5b2-48de2c30b1ca,01-05-2021 11:46,Food,audio,want,positive,70,,,,
20619,6c8d057d-756a-41dd-afef-bf73adffbdf4,21-11-2020 06:13,Food,audio,want,positive,70,,,,
20611,6c8d057d-756a-41dd-afef-bf73adffbdf4,30-01-2021 16:55,Food,audio,want,positive,70,,,,
15190,fa337cb5-179a-4f92-a085-e6b3c60e2854,04-10-2020 19:25,Food,audio,want,positive,70,,,,
15167,fa337cb5-179a-4f92-a085-e6b3c60e2854,13-12-2020 06:28,Food,audio,want,positive,70,,,,
7206,802a8533-3051-4e2c-ad30-7751ece5d514,29-10-2020 13:08,Food,audio,want,positive,70,,,,
7195,802a8533-3051-4e2c-ad30-7751ece5d514,21-12-2020 17:11,Food,audio,want,positive,70,,,,
5143,229d5bad-c1e4-439c-8978-0efdcdfea4d1,23-06-2020 04:37,Food,audio,want,positive,70,,,,
944,eec5e521-4c28-4e8a-93a9-d544803fad7e,18-08-2020 03:41,Food,audio,want,positive,70,,,,
935,eec5e521-4c28-4e8a-93a9-d544803fad7e,01-10-2020 04:13,Food,audio,want,positive,70,,,,
922,eec5e521-4c28-4e8a-93a9-d544803fad7e,28-02-2021 02:47,Food,audio,want,positive,70,,,,
24517,503bd384-9733-4739-81f5-561b2328f6d8,22-03-2021 17:06,Food,GIF,want,positive,70,,,,
24508,503bd384-9733-4739-81f5-561b2328f6d8,20-02-2021 15:03,Food,GIF,want,positive,70,,,,
23325,041bf6c9-8b33-4ca0-a787-762eb8837d0c,12-08-2020 03:33,Food,GIF,want,positive,70,,,,
23321,041bf6c9-8b33-4ca0-a787-762eb8837d0c,27-08-2020 08:38,Food,GIF,want,positive,70,,,,
23297,041bf6c9-8b33-4ca0-a787-762eb8837d0c,10-07-2020 13:54,Food,GIF,want,positive,70,,,,
23294,041bf6c9-8b33-4ca0-a787-762eb8837d0c,23-10-2020 12:41,Food,GIF,want,positive,70,,,,
23292,041bf6c9-8b33-4ca0-a787-762eb8837d0c,30-12-2020 00:06,Food,GIF,want,positive,70,,,,
23290,041bf6c9-8b33-4ca0-a787-762eb8837d0c,22-10-2020 13:51,Food,GIF,want,positive,70,,,,
22056,e3107f22-f36a-4d88-9fca-1b842e141db8,16-03-2021 02:36,Food,GIF,want,positive,70,,,,
21014,1dec5263-8a54-43fb-bfbe-a388d2919e74,11-03-2021 11:17,Food,GIF,want,positive,70,,,,
21012,1dec5263-8a54-43fb-bfbe-a388d2919e74,29-09-2020 01:55,Food,GIF,want,positive,70,,,,
20029,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,17-01-2021 23:36,Food,GIF,want,positive,70,,,,
14507,b2055111-9b7b-4a05-9f07-ac190a5391f0,18-04-2021 05:01,Food,GIF,want,positive,70,,,,
14502,b2055111-9b7b-4a05-9f07-ac190a5391f0,12-11-2020 03:02,Food,GIF,want,positive,70,,,,
14466,b2055111-9b7b-4a05-9f07-ac190a5391f0,14-07-2020 05:17,Food,GIF,want,positive,70,,,,
8419,a059c110-6fab-4a4f-9482-eaf2c269911e,13-03-2021 15:12,Food,GIF,want,positive,70,,,,
8399,a059c110-6fab-4a4f-9482-eaf2c269911e,27-05-2021 00:53,Food,GIF,want,positive,70,,,,
8391,a059c110-6fab-4a4f-9482-eaf2c269911e,03-03-2021 15:08,Food,GIF,want,positive,70,,,,
8389,a059c110-6fab-4a4f-9482-eaf2c269911e,18-05-2021 01:33,Food,GIF,want,positive,70,,,,
8379,a059c110-6fab-4a4f-9482-eaf2c269911e,05-06-2021 15:48,Food,GIF,want,positive,70,,,,
7946,4898f7e1-1431-4e9c-a444-dbea02d58f85,05-06-2021 18:01,Food,GIF,want,positive,70,,,,
6307,0e2169f4-b881-42d0-b99c-034b32f83504,25-05-2021 17:58,Food,GIF,want,positive,70,,,,
6300,0e2169f4-b881-42d0-b99c-034b32f83504,04-09-2020 06:22,Food,GIF,want,positive,70,,,,
